scenario_id,fx_annual_logret_cny,fx_annual_logret_mxn,cost_multiplier_cny,cost_multiplier_mxn
6813,-0.1005672050796899,0.050008879236800204,0.9043243351815126,1.0512804309024717
6814,0.0004907704516207579,0.0202028186875807,1.0004908908991421,1.020408276908232
6815,-0.06694589978839917,0.12452761649962292,0.9352457969636617,1.132613298843084
6816,-0.13834740871667855,0.018766335064082082,0.8707961170287889,1.0189435294239315
6817,0.09399560240955346,-0.00599672321947841,1.0985549149119525,0.9940212212379745
6818,-0.059708578622454586,0.18361587079472513,0.942039023896179,1.2015541823839642
6819,-0.04115026662853234,-0.10304392224561792,0.9596849104964312,0.9020873509091712
6820,0.0928459918440789,0.16010142103043187,1.097292730224451,1.173629895709272
6821,-0.10598482569808218,-0.137944855872442,0.8994382963206373,0.8711467290476469
6822,0.02967215734004937,-0.28819229854650263,1.03011676236914,0.7496174280363578
6823,-0.007831508784319194,0.055041761304299636,0.9921990775827173,1.0565847381109283
6824,0.04373185080137717,0.08673934882337883,1.0447021812732495,1.090612373269152
6825,0.052564288585878416,0.09932327790491707,1.0539703181618552,1.104423277497524
6826,-0.03433784731883918,0.07971541440209529,0.9662450062026144,1.0829788236400886
6827,0.16809913055602269,-0.03569937642049929,1.1830538816242364,0.9649303306949086
6828,-0.004080789184038605,-0.11320775944393098,0.9959275259215673,0.8929651189061599
6829,0.0605437173377234,-0.028348782632879363,1.0624140424685906,0.9720492737648112
6830,0.01171776172255857,0.0778460468428827,1.0117866836328824,1.080956229235047
6831,0.06704573882846132,-0.05210598603086407,1.0693443876155726,0.9492282565760438
6832,0.010553021696045845,0.22361785988643504,1.0106089012224708,1.2505930263429028
6833,-0.04889077158171091,0.33779847420638426,0.9522851406175972,1.401857964398016
6834,0.031243254562935082,0.20856441538434856,1.0317364479623528,1.231908281350618
6835,-0.005734971152973025,-0.026804164635201452,0.9942814424020118,0.9735518787442969
6836,-0.004618973377629008,-0.022993544176313004,0.9953916776746168,0.9772687928279333
6837,-0.11161207096534986,0.007140222077805895,0.8943911505066882,1.0071657742433076
6838,-0.11940546845523158,0.0896305705181584,0.8874478956744434,1.0937701381227798
6839,0.005967765722774479,-0.20673857498875425,1.005985608312442,0.8132322214432489
6840,0.09653811544801338,0.0332019376288642,1.1013515588518754,1.0337592730614082
6841,-0.011863784218168208,0.14515304561661949,0.9882063129899267,1.1562165105965152
6842,-0.022516157483361145,0.0395895892697503,0.9777354393216173,1.0403837019260151
6843,-0.02815406141677321,0.038239260236239865,0.9722385708109912,1.0389797896923612
6844,0.021923220017145806,0.12958691721192356,1.0221652996232649,1.1383580500708714
6845,-0.04280480031124197,-0.05912248655283964,0.9580983923230268,0.9425913073260123
6846,0.086910548197981,-0.038371326198032664,1.0907991014088032,0.9623555267177915
6847,0.02140582146419695,-0.19783575021018052,1.0216365695702427,0.8205046097803553
